
1675317118579 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317119352 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317170146 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317170611 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317199613 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317199982 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317199984 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317200357 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317302718 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317303162 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317445246 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317446245 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -7.4, 'chp': -0.04, 'lp': 17608.9, 'spread': 0.0, 'ask': 17608.9, 'bid': 17608.9, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675317420, 'o': 17610.1, 'h': 17610.65, 'l': 17606.5, 'c': 17608.9, 'v': 0, 'tf': '11:27'}}}]}
1675330102423 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330102690 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -15.55, 'chp': -0.09, 'lp': 17600.75, 'spread': 0.0, 'ask': 17600.75, 'bid': 17600.75, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330080, 'o': 17599.05, 'h': 17602.45, 'l': 17599.05, 'c': 17600.75, 'v': 0, 'tf': '14:58'}}}]}

1675330104422 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330104646 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -16.4, 'chp': -0.09, 'lp': 17599.9, 'spread': 0.0, 'ask': 17599.9, 'bid': 17599.9, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330080, 'o': 17599.05, 'h': 17602.45, 'l': 17599.05, 'c': 17599.9, 'v': 0, 'tf': '14:58'}}}]}

1675330106430 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330106788 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -17.65, 'chp': -0.1, 'lp': 17598.65, 'spread': 0.0, 'ask': 17598.65, 'bid': 17598.65, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330080, 'o': 17599.05, 'h': 17602.45, 'l': 17598.65, 'c': 17598.65, 'v': 0, 'tf': '14:58'}}}]}

1675330108457 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330108775 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -18.85, 'chp': -0.11, 'lp': 17597.45, 'spread': 0.0, 'ask': 17597.45, 'bid': 17597.45, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330080, 'o': 17599.05, 'h': 17602.45, 'l': 17597.45, 'c': 17597.45, 'v': 0, 'tf': '14:58'}}}]}

1675330110449 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330110856 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -21.1, 'chp': -0.12, 'lp': 17595.2, 'spread': 0.0, 'ask': 17595.2, 'bid': 17595.2, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330080, 'o': 17599.05, 'h': 17602.45, 'l': 17595.2, 'c': 17595.2, 'v': 0, 'tf': '14:58'}}}]}

1675330112469 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330112701 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -20.55, 'chp': -0.12, 'lp': 17595.75, 'spread': 0.0, 'ask': 17595.75, 'bid': 17595.75, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330080, 'o': 17599.05, 'h': 17602.45, 'l': 17595.2, 'c': 17595.75, 'v': 0, 'tf': '14:58'}}}]}

1675330114488 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330114773 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -21.45, 'chp': -0.12, 'lp': 17594.85, 'spread': 0.0, 'ask': 17594.85, 'bid': 17594.85, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330080, 'o': 17599.05, 'h': 17602.45, 'l': 17594.85, 'c': 17594.85, 'v': 0, 'tf': '14:58'}}}]}

1675330116500 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330116745 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -23.75, 'chp': -0.13, 'lp': 17592.55, 'spread': 0.0, 'ask': 17592.55, 'bid': 17592.55, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330080, 'o': 17599.05, 'h': 17602.45, 'l': 17592.2, 'c': 17592.55, 'v': 0, 'tf': '14:58'}}}]}

1675330118495 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330118702 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -23.55, 'chp': -0.13, 'lp': 17592.75, 'spread': 0.0, 'ask': 17592.75, 'bid': 17592.75, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330080, 'o': 17599.05, 'h': 17602.45, 'l': 17592.2, 'c': 17592.75, 'v': 0, 'tf': '14:58'}}}]}

1675330120495 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330120802 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -24.6, 'chp': -0.14, 'lp': 17591.7, 'spread': 0.0, 'ask': 17591.7, 'bid': 17591.7, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330080, 'o': 17599.05, 'h': 17602.45, 'l': 17591.7, 'c': 17591.7, 'v': 0, 'tf': '14:58'}}}]}

1675330122495 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330122743 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -23.35, 'chp': -0.13, 'lp': 17592.95, 'spread': 0.0, 'ask': 17592.95, 'bid': 17592.95, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330080, 'o': 17599.05, 'h': 17602.45, 'l': 17591.7, 'c': 17592.95, 'v': 0, 'tf': '14:58'}}}]}

1675330124492 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330124745 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -22.2, 'chp': -0.13, 'lp': 17594.1, 'spread': 0.0, 'ask': 17594.1, 'bid': 17594.1, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330080, 'o': 17599.05, 'h': 17602.45, 'l': 17591.7, 'c': 17594.1, 'v': 0, 'tf': '14:58'}}}]}

1675330157982 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330158288 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -27.55, 'chp': -0.16, 'lp': 17588.75, 'spread': 0.0, 'ask': 17588.75, 'bid': 17588.75, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330140, 'o': 17595.8, 'h': 17595.8, 'l': 17588.75, 'c': 17588.75, 'v': 0, 'tf': '14:59'}}}]}

1675330160006 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330160229 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -29.1, 'chp': -0.17, 'lp': 17587.2, 'spread': 0.0, 'ask': 17587.2, 'bid': 17587.2, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330140, 'o': 17595.8, 'h': 17595.8, 'l': 17587.2, 'c': 17587.2, 'v': 0, 'tf': '14:59'}}}]}

1675330161998 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330162743 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -28.55, 'chp': -0.16, 'lp': 17587.75, 'spread': 0.0, 'ask': 17587.75, 'bid': 17587.75, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330140, 'o': 17595.8, 'h': 17595.8, 'l': 17587.2, 'c': 17587.75, 'v': 0, 'tf': '14:59'}}}]}

1675330163993 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330164244 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -28.95, 'chp': -0.16, 'lp': 17587.35, 'spread': 0.0, 'ask': 17587.35, 'bid': 17587.35, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330140, 'o': 17595.8, 'h': 17595.8, 'l': 17587.2, 'c': 17587.35, 'v': 0, 'tf': '14:59'}}}]}

1675330166009 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330166248 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -28.95, 'chp': -0.16, 'lp': 17587.35, 'spread': 0.0, 'ask': 17587.35, 'bid': 17587.35, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330140, 'o': 17595.8, 'h': 17595.8, 'l': 17587.2, 'c': 17587.35, 'v': 0, 'tf': '14:59'}}}]}

1675330168011 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330168251 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -28.75, 'chp': -0.16, 'lp': 17587.55, 'spread': 0.0, 'ask': 17587.55, 'bid': 17587.55, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330140, 'o': 17595.8, 'h': 17595.8, 'l': 17587.05, 'c': 17587.55, 'v': 0, 'tf': '14:59'}}}]}

1675330170012 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330170393 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -28.6, 'chp': -0.16, 'lp': 17587.7, 'spread': 0.0, 'ask': 17587.7, 'bid': 17587.7, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330140, 'o': 17595.8, 'h': 17595.8, 'l': 17587.05, 'c': 17587.7, 'v': 0, 'tf': '14:59'}}}]}

1675330182608 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330182940 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -26.5, 'chp': -0.15, 'lp': 17589.8, 'spread': 0.0, 'ask': 17589.8, 'bid': 17589.8, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330140, 'o': 17595.8, 'h': 17595.8, 'l': 17587.05, 'c': 17589.8, 'v': 0, 'tf': '14:59'}}}]}

1675330184616 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330184889 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -26.55, 'chp': -0.15, 'lp': 17589.75, 'spread': 0.0, 'ask': 17589.75, 'bid': 17589.75, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330140, 'o': 17595.8, 'h': 17595.8, 'l': 17587.05, 'c': 17589.75, 'v': 0, 'tf': '14:59'}}}]}

1675330186614 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330186821 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -26.1, 'chp': -0.15, 'lp': 17590.2, 'spread': 0.0, 'ask': 17590.2, 'bid': 17590.2, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330140, 'o': 17595.8, 'h': 17595.8, 'l': 17587.05, 'c': 17590.2, 'v': 0, 'tf': '14:59'}}}]}

1675330188626 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330188838 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -25.8, 'chp': -0.15, 'lp': 17590.5, 'spread': 0.0, 'ask': 17590.5, 'bid': 17590.5, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330140, 'o': 17595.8, 'h': 17595.8, 'l': 17587.05, 'c': 17590.5, 'v': 0, 'tf': '14:59'}}}]}

1675330190625 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330190819 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -27.4, 'chp': -0.16, 'lp': 17588.9, 'spread': 0.0, 'ask': 17588.9, 'bid': 17588.9, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330140, 'o': 17595.8, 'h': 17595.8, 'l': 17587.05, 'c': 17588.9, 'v': 0, 'tf': '14:59'}}}]}

1675330192633 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330192864 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -28.25, 'chp': -0.16, 'lp': 17588.05, 'spread': 0.0, 'ask': 17588.05, 'bid': 17588.05, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330140, 'o': 17595.8, 'h': 17595.8, 'l': 17587.05, 'c': 17588.05, 'v': 0, 'tf': '14:59'}}}]}

1675330194660 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330194918 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -27.35, 'chp': -0.16, 'lp': 17588.95, 'spread': 0.0, 'ask': 17588.95, 'bid': 17588.95, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330140, 'o': 17595.8, 'h': 17595.8, 'l': 17587.05, 'c': 17588.95, 'v': 0, 'tf': '14:59'}}}]}

1675330196674 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330196881 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -27.7, 'chp': -0.16, 'lp': 17588.6, 'spread': 0.0, 'ask': 17588.6, 'bid': 17588.6, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330140, 'o': 17595.8, 'h': 17595.8, 'l': 17587.05, 'c': 17588.6, 'v': 0, 'tf': '14:59'}}}]}

1675330198677 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330198892 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -25.85, 'chp': -0.15, 'lp': 17590.45, 'spread': 0.0, 'ask': 17590.45, 'bid': 17590.45, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330200, 'o': 17590.45, 'h': 17590.45, 'l': 17590.45, 'c': 17590.45, 'v': 0, 'tf': '15:0'}}}]}

1675330200679 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330200981 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -21.1, 'chp': -0.12, 'lp': 17595.2, 'spread': 0.0, 'ask': 17595.2, 'bid': 17595.2, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330200, 'o': 17590.45, 'h': 17595.2, 'l': 17590.45, 'c': 17595.2, 'v': 0, 'tf': '15:0'}}}]}

1675330202665 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675330202920 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -19.25, 'chp': -0.11, 'lp': 17597.05, 'spread': 0.0, 'ask': 17597.05, 'bid': 17597.05, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675330200, 'o': 17590.45, 'h': 17597.05, 'l': 17590.45, 'c': 17597.05, 'v': 0, 'tf': '15:0'}}}]}

